sp	long	lat
T_subalaris	-45.25155	-22.5756556
T_subalaris	-44.5949703	-22.460927
T_subalaris	-44.5949703	-22.460927
T_subalaris	-44.5949703	-22.460927
T_subalaris	-43.6545833	-22.4542983
T_subalaris	-42.770932	-22.450948
T_subalaris	-42.770932	-22.450948
T_subalaris	-44.6135674	-22.4457998
T_subalaris	-44.6135674	-22.4457998
T_subalaris	-44.6135674	-22.4457998
T_subalaris	-47.6321268	-22.4411775
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.62528	-22.43916
T_subalaris	-47.5422621	-22.3952876
T_subalaris	-42.5508857	-22.3799999
T_subalaris	-44.7356629	-22.3561485
T_subalaris	-46.5275985	-20.3132279
T_subalaris	-43.7223455	-20.0997109
T_subalaris	-43.488384	-20.097704
T_subalaris	-43.488384	-20.097704
T_subalaris	-43.4884	-20.0977
T_subalaris	-43.4884	-20.0977
T_subalaris	-43.4884	-20.0977
T_subalaris	-43.4884	-20.0977
T_subalaris	-43.4884	-20.0977
T_subalaris	-43.48838	-20.09734
T_subalaris	-43.9980556	-19.9988889
T_subalaris	-43.8933849	-19.930831
T_subalaris	-43.8764694	-19.9271111
T_subalaris	-56.1508656	-19.5772183
T_subalaris	-48.206303	-18.95029
T_subalaris	-47.7274847	-15.8457655
T_subalaris	-47.7373	-15.83794
T_subalaris	-48.985827	-15.8195481
T_subalaris	-48.05239	-15.81467
T_subalaris	-47.8863521	-15.7410334
T_subalaris	-48.196776	-15.671787
T_subalaris	-55.824666	-15.4440009
T_subalaris	-55.824666	-15.4440009
T_subalaris	-54.0528202	-14.4279473
T_subalaris	-47.467246	-14.092657
