"scientificname";"longitude";"latitude";"collectioncode";"catalognumber";"identifiedby";"country";"stateprovince";"county";"locality";"daycollected";"monthcollected";"yearcollected";"collector";"collectornumber";"notes";"source"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P03258227";NA;"Brazil";"Rio de Janeiro";NA;NA;8;10;1873;"Glaziou, A.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-46.53;-13.80333;"CEN";"41685";"P. Fiaschi";"Brazil";"Go";NA;"Fazenda Forquilha. (Mata 3). Prop. Sr. Vigilato Francisco Neto.";NA;NA;NA;"Marina de Lourdes Fonseca Resende";"2947";"√Årvore heli√≥fito. Folhas discolores verde. C√°lice verde, flores, bot√µes e estames alvos. (Linha 2, parcela 15, √°rvore 305). Doa√ß√£o do Herb√°rio IBGE - Reserva Ecol√≥gica do IBGE. Plantas do Brasil - Goi√°s.";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"ESA";"ESA110074";NA;"Brazil";"S√£o Paulo";NA;NA;NA;NA;NA;"Toniato, M.T.Z. ; Barreto, T.E.";"70";NA;"gbif"
"Pentapanax warmingianus (Marchal) Harms";-57;-25.25;"Geneva Herbarium ‚Äì General Collection (G)";"G-G-108782/2";NA;"Paraguay";NA;NA;"Departamento Cordillera/Departamento de la Cordillera";NA;NA;NA;"Hassler, E.";NA;NA;"gbif"
"Pentapanax warmingianus (Marchal) Harms";-57;-25.25;"Geneva Herbarium ‚Äì General Collection (G)";"G-G-109169/4";NA;"Paraguay";NA;NA;"Departamento Cordillera/Departamento de la Cordillera";NA;NA;NA;"Hassler, E.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P03258224";NA;"Brazil";"Rio de Janeiro";NA;NA;NA;NA;NA;"Glaziou, A.";NA;"Herbier de A. Glaziou donn√© par Mme Simard, sa fille, en 1907";"gbif"
"Aralia warmingiana (Marchal) J.Wen";-55.32;-27.62;"HERB";"51237";"-";"Argentina";"Misiones";"Leandro N. Alem";"leandro N. Alem";NA;NA;NA;"Buchinger, M.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-63.2;-17.74166;"MO";"1524024";"J. Wen";"Bolivia, Plurinational State of";"Santa Cruz";NA;"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the R√≠o Grande to the east";NA;NA;NA;"Michael H. Nee";"Nee 33832";NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-55.32;-27.62;"HERB";"51236";"-";"Argentina";"Misiones";"Leandro N. Alem";"leandro N. Alem";NA;NA;NA;"Buchinger, M.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-53.766667;-27.166667;"R";"211039";"Fiaschi, P.";"Brazil";"Santa Catarina";NA;NA;NA;NA;NA;"Smith, L.B";NA;NA;"gbif"
"Pentapanax warmingianus (Marchal) Harms";-56;-23;"Geneva Herbarium ‚Äì General Collection (G)";"G-G-109167/1";NA;"Paraguay";NA;NA;"Departamento Amambay/Departamento del Amambay";NA;NA;NA;"Hassler, E. & T. Rojas";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-56.23;-28.21;"CTES-VASC";"561892";NA;"Argentina";"Corrientes";"Santo Tom√©";"Ea. Timb√≥, 15 km SE de Colonia Garab√≠.";NA;NA;NA;"Tressens, S. G.";"1148";"En isleta de selva. √Årbol de 10-15 m alt., tronco 37.57 cm de diam. Hojas A y B";"gbif"
"Aralia warmingiana (Marchal) J.Wen";-55.59;-27.44;"HERB";"51238";"-";"Argentina";"Misiones";"Candelaria";"Loreto";NA;NA;NA;"Gr√ºbner, -";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"52706";"-";"Paraguay";"Cordillera";"-";"Montes Cerrito, San Bernardino";NA;NA;NA;"Hassler, E.";NA;NA;"gbif"
"Pentapanax warmingianus (Marchal) Harms";-57;-26;"Geneva Herbarium ‚Äì General Collection (G)";"G-G-109168/2";NA;"Paraguay";NA;NA;"Departamento Paraguari/Departamento de Paraguar√≠";NA;NA;NA;"Balansa, B.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"CTES-VASC";"561894";"tronco de 1.40 m de circ.""";"Argentina";"Corrientes";"Ituzaing√≥";"Ruta 39, 10 km NW de ruta 14.";NA;NA;NA;"Tressens, S. G.";"1100";"""En isleta de selva. Arbol de 20 m alt";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"178743";"-";"Brazil";"Minas Gerais";"-";"Lagoa Santa";NA;NA;NA;"Warming, J. E. B.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P03258231";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"gbif"
"Pentapanax ulei Harms";NA;NA;"Botany";"L.2573115";NA;"Brazil";NA;NA;"Baum in der Catinga bei Tambury, Estado de Bahia.";NA;NA;NA;"Ule  EHG";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P06773781";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-54.21;-26.92;"HERB";"88312";"Tressens, S. G.";"Argentina";"Misiones";"Guaran√≠";"Predio Guaran√≠. Sendero CIFOR en selva";NA;NA;NA;"Tressens, S. G.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P03258230";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"52703";"-";"Paraguay";"Amambay";"-";"Sierra de Amambay, in silvis Punta Por√°";NA;NA;NA;"Hassler, E.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"35218";"-";"Argentina";"Formosa";"-";"Guaycole?";NA;NA;NA;"J√∂rgensen, P.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"CTES-VASC";"561891";"tronco de 49 cm di√°m.""";"Argentina";"Corrientes";"Santo Tom√©";"Ruta 38, 17 Km NW de ruta 14.";NA;NA;NA;"Tressens, S. G.";"1225";"""En isleta de selva. Arbol de 15 m alt";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"Herbarium";"K000588120";"Wen, J.";NA;NA;NA;"Posta-cu√©, pr√®s de Yaguaron";NA;NA;NA;"Balansa, B.";"3158";"En Guarani: Chino";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"52702";"Stutz, L. C.";"Paraguay";"Canindey√∫";"-";"Salto del Guaira";NA;NA;NA;"Bernardi, L.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-58.5;-27.33;"CTES-VASC";"561895";NA;"Argentina";"Corrientes";"San Cosme";"Ruta 12. 10 Km E del desv√≠o a Paso de la Patria.";NA;NA;NA;"Tressens, S. G.";"1040";"En isleta de selva, borde de ruta. Arbol de ca. 4 m de alt. Tronco blanquecino, recto. Hojas A, B y C";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"Herbarium";"K000442332";"Wen, J.";"Brazil";NA;NA;"Estado de Bahia: Baum in der Catinga bei Tamburg.";NA;NA;NA;"Ule, E.";"7073";NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"P";"P03258226";NA;"Brazil";"Rio de Janeiro";NA;NA;NA;NA;NA;"Glaziou, A.";NA;NA;"gbif"
"Pentapanax warmingianus (Marchal) Harms";-57;-26;"Geneva Herbarium ‚Äì General Collection (G)";"G-G-109168/3";NA;"Paraguay";NA;NA;"Departamento Paraguari/Departamento de Paraguar√≠";NA;NA;NA;"Balansa, B.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-56.73;-27.72;"CTES-VASC";"561889";NA;"Argentina";"Corrientes";"Ituzaing√≥";"RN 12, Rinc√≥n Omb√∫ Chico.";NA;NA;NA;"Med√°n, D.";"16863";"Costa del r√≠o. Arbusto mas o menos 4-5 m.";"gbif"
"Aralia warmingiana (Marchal) J.Wen";-55.32;-27.62;"HERB";"51235";"-";"Argentina";"Misiones";"Leandro N. Alem";"leandro N. Alem";NA;NA;NA;"Buchinger, M.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";-56.23;-28.21;"CTES-VASC";"561893";NA;"Argentina";"Corrientes";"Santo Tom√©";"Garruchos, Estancia San Juan Bautista.";NA;NA;NA;"Krapovickas, A.";"25164";"""Arbol mas o menos 5 a 6 m de alt., N.V: """"par√≠-Paroa"""".""";"gbif"
"Aralia warmingiana (Marchal) J.Wen";-56.07;-27.05;"CTES-VASC";"561890";NA;"Argentina";"Corrientes";"Ituzaing√≥";"Ea. Sta. Rita.";NA;NA;NA;"Krapovickas, A.";"41160";"Isleta de selva con urunday pr√≥xima al r√≠o Paran√°. Interior de isleta de selva. Arbolito joven.";"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"HERB";"52704";"-";"Paraguay";"Alto Paran√°";"-";"Pto Stroessner";NA;NA;NA;"Stutz, L. C.";NA;NA;"gbif"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"RB";NA;"M. Mendoza";"Brasil";"Rio Grande do Sul";"Vale VÍneto";" ";21;1;1958;"P.J. Pirlta";NA;"#";"jabot"
"Aralia warmingiana (Marchal) J.Wen";NA;NA;"RB";NA;"M.C. Lovato";"Brasil";"Paran·";"Primeiro de Maio";"¡gua da GarÁa, SÌtio Santo Antonio ";3;4;2001;"O.C. Pav„o";NA;"#";"jabot"
"Coudenbergia warmingiana (Marchal) Marchal";NA;NA;"RB";NA;"";"Brasil";"Minas Gerais";"ViÁosa";". ";NA;NA;NA;"Kuhlmann, J.G.";NA;"";"jabot"
"Coudenbergia warmingii El.March. ex Warm.";NA;NA;"RB";NA;"";"Brasil";"Rio de Janeiro";"Cabo Frio";"estrada velha para buzios, campo dos cavalos, ramal da lixeira. ";28;6;1995;"Lima, H.C. de";NA;"¡rvore com cerca de 12 metros de altura,  tronco com casca sulcada, estÈril,  ocasional.";"jabot"
"Coudenbergia warmingii El.March. ex Warm.";NA;NA;"RB";NA;"";"Brasil";"Minas Gerais";"ViÁosa";"E.S.A.V. ";NA;NA;NA;"Kuhlmann, J.G.";NA;"";"jabot"
"Coudenbergia warmingii El.March. ex Warm.";NA;NA;"RB";NA;"";"Brasil";"Minas Gerais";"ViÁosa";"Represa. ";NA;NA;NA;"Kuhlmann, J.G.";NA;"";"jabot"
