Specie	LONGITUDE	LATITUDE	OBSERVATION DATE
T_nigriceps	-50.978893	-27.4902555	15/12/2015
T_nigriceps	-50.6408358	-28.197421	12/12/2015
T_nigriceps	-49.5886159	-28.5533897	08/12/2015
T_nigriceps	-50.823117	-27.4904905	16/12/2015
T_nigriceps	-49.8566008	-27.9245023	14/12/2015
T_nigriceps	-50.7587286	-27.4022879	16/12/2015
T_nigriceps	-50.823117	-27.4904905	16/12/2015
T_nigriceps	-50.7152081	-28.2060681	13/12/2015
T_nigriceps	-50.7587286	-27.4022879	17/12/2015
T_nigriceps	-49.5886159	-28.5533897	08/12/2015
T_nigriceps	-49.8566008	-27.9245023	01/12/2015
T_nigriceps	-49.8566008	-27.9245023	26/01/2016
T_nigriceps	-49.9341515	-27.9512914	07/01/2016
T_nigriceps	-49.4880787	-28.0605001	23/01/2016
T_nigriceps	-49.636667	-28.160833	28/02/2016
T_nigriceps	-49.0974069	-26.2247164	22/02/2016
T_nigriceps	-48.7986088	-27.7728738	11/02/2016
T_nigriceps	-48.4127569	-24.2682101	04/10/2008
T_nigriceps	-45.642	-22.6797	18/10/2009
T_nigriceps	-45.589167	-22.704444	18/10/2009
T_nigriceps	-47.5422621	-22.3952876	12/10/2010
T_nigriceps	-46.5323997	-23.4730877	17/09/2011
T_nigriceps	-45.1441956	-23.354839	25/10/2011
T_nigriceps	-47.62528	-22.43916	14/06/2015
T_nigriceps	-47.62528	-22.43916	07/06/2015
T_nigriceps	-47.62528	-22.43916	07/06/2015
T_nigriceps	-47.62528	-22.43916	07/06/2015
T_nigriceps	-47.62528	-22.43916	14/06/2015
T_nigriceps	-47.6321268	-22.4411775	21/06/2015
T_nigriceps	-47.62528	-22.43916	14/06/2015
T_nigriceps	-47.62528	-22.43916	14/06/2015
T_nigriceps	-47.62528	-22.43916	07/06/2015
T_nigriceps	-46.6085798	-23.5842735	30/09/2015
T_nigriceps	-46.660805	-23.590463	29/09/2015
T_nigriceps	-46.6591035	-23.5861978	25/09/2015
T_nigriceps	-48.4127569	-24.2682101	14/10/2015
T_nigriceps	-46.6747284	-23.5016628	06/10/2015
T_nigriceps	-46.46504	-23.57488	17/10/2015
T_nigriceps	-47.116173	-23.150478	10/10/2015
T_nigriceps	-46.7186844	-23.5667407	03/10/2015
T_nigriceps	-46.6591035	-23.5861978	10/10/2015
T_nigriceps	-47.0230883	-24.3647289	05/02/2016
T_nigriceps	-48.4127569	-24.2682101	10/04/2016
T_nigriceps	-46.540711	-22.875348	17/04/2016
T_nigriceps	-48.4127569	-24.2682101	22/04/2016
T_nigriceps	-47.62528	-22.43916	14/05/2016
T_nigriceps	-46.674315	-22.670019	30/06/2016
T_nigriceps	-48.4127569	-24.2682101	21/06/2016
T_nigriceps	-46.717456	-23.5670357	24/06/2016
T_nigriceps	-46.717456	-23.5670357	24/06/2016
T_nigriceps	-46.9224931	-23.2803739	14/06/2016
T_nigriceps	-46.7172676	-23.5672151	16/06/2016
T_nigriceps	-46.7186844	-23.5667407	20/06/2016
T_nigriceps	-46.7694855	-23.4582073	26/06/2016
T_nigriceps	-46.674315	-22.670019	28/06/2016
T_nigriceps	-47.2385073	-24.2743523	10/07/2016
T_nigriceps	-47.5572395	-23.9984853	02/07/2016
T_nigriceps	-47.5572395	-23.9984853	03/07/2016
T_nigriceps	-47.0030737	-24.3310652	13/07/2016
T_nigriceps	-47.2385073	-24.2743523	10/07/2016
T_nigriceps	-47.5572395	-23.9984853	04/07/2016
T_nigriceps	-47.5572395	-23.9984853	06/07/2016
T_nigriceps	-47.5572395	-23.9984853	05/07/2016
T_nigriceps	-47.0239305	-24.3639861	13/08/2016
T_nigriceps	-47.152634	-24.016573	21/08/2016
T_nigriceps	-47.0230883	-24.3647289	08/08/2016
T_nigriceps	-46.7186844	-23.5667407	09/08/2016
T_nigriceps	-47.0230883	-24.3647289	10/08/2016
T_nigriceps	-54.65	-25.0333333	03/09/2000
T_nigriceps	-54.599	-25.649	19/09/2000
T_nigriceps	-54.85	-25.85	24/08/2001
T_nigriceps	-54.94	-25.76	28/08/2001
T_nigriceps	-54.58	-25.36	06/10/2001
T_nigriceps	-54.51	-25.2	05/10/2001
T_nigriceps	-56	-22.65	10/10/1995
T_nigriceps	-55.26	-24.11	02/09/1992
T_nigriceps	-54.6333333	-24.4666667	11/10/2001
T_nigriceps	-54.4	-24.35	16/09/2010
T_nigriceps	-54.6333333	-24.4666667	28/08/2013
T_nigriceps	-55.7666667	-26.2333333	28/11/2000
T_nigriceps	-55.8	-26.43	28/07/2000
T_nigriceps	-55.8	-26.43	25/10/2009
T_nigriceps	-55.8	-26.43	23/10/2012
T_nigriceps	-55.748	-27.158	02/10/2013
T_nigriceps	-56.8	-26.08	11/11/1995
T_nigriceps	-53.65	-32.311	23/11/2003
T_nigriceps	-53.6051667	-32.4268333	05/12/2013
T_nigriceps	-54.9883333	-34.3211667	06/01/2014
